Corea del Sur uno de los paises referentes en el combate contra la Covid a nivel global decidio suspender las clases presenciales y continuar con las virtuales luego de rebrotes de la enfermedad entre docentes y estudiantes. ,0
Ana tiene 10 años y cuenta que antes de la llegada del COVID-19 salia con sus amigos pero hoy tiene la oportunidad de convivir mas tiempo con su familia. Ella considera que las clases virtuales son necesarias.,1
Las clases virtuales solo me han traido un sentimiento de fastidio ni el hpta por la gentehasta aqui llegue con la empatia.Gracias covid.,-1
COVID-19: 13 millones de niños sin acceso a clases virtuales en Latinoamerica segun UNICEF,-1
463 millones de niños se quedaron sin acceso a clases virtuales en el mundo segun la UNICEF,-1
¿ como le hacen las familias donde papa y mama trabajan todo el dia para que sus hijos reciban de forma adecuada las clases virtuales? #COVID ,-1
Si el odio hacia las clases virtuales fuera la cura para el covid ya lo tuvieramos hacer ratoo,-1
En Michoacan un maestra ya se suicidio aparentemente por estres al dar clases virtuales,-1
Las clases virtuales solo me han traido un sentimiento de fastidio ni el hpta por la gentehasta aqui llegue con la empatia.Gracias covid.,-1
el modelo de clases virtuales va a dejar en desempleo a decenas de miles en este año,-1
5 meses despues estoy feliz con mis clases virtuales,1
Me cuelgo tanto cuando estoy en las clases virtuales que capaz me estoy rascando una teta adelante de todos y ni cuenta me doy,1
Google Meet anuncio el lanzamiento de nuevas herramientas con el objetivo de fomentar la participacion de los alumnos en clases virtuales.,1
Un 20 por ciento de universitarios no tiene computadora para recibir clases virtuales,0
Aprendo mas en twitter y en tik tok que en clases virtuales,-1
Ya estoy cansada de recibir las clases virtuales,-1
Las clases virtuales solo me han funcionado para saber que no necesito conocer en persona a alguien para DETESTARLO,-1
Mi salud mental no aguanta mas las clases virtuales,-1
Uff parce que dificil es mantenerse concentrado en clases virtuales ya se me habia olvidado jaja.,-1
Un carajo no sirven estas clases virtuales pero jaha ,-1
Me acabo de ver al espejo y parece que llevo años consumiendo drogas pero en realidad llevo una semana de clases virtuales,-1
¿ Cual es el chiste en sabotearles la clases virtuales a los profesores ? Superense,-1
LAS CLASES VIRTUALES ME TIENEN MAMADA ,-1
ustedes tambien se persiguen a cada rato en las clases virtuales para ver si magicamente se les prendio el mic,0
vamos a volver a la escuela y vamos a extrañar las clases virtuales,1
YA NO PUEDO CON LAS CLASES VIRTUALES,-1
Las clases virtuales no deberian exceder la hora,0
Mi jefa no me quiere creer que me pidieron el iPhone 11 para las clases virtuales,-1
Que injusto que teniendo clases virtuales no las aproveches,-1
clases virtuales me estan haciendo re pingooo la bateria del celular,-1
Estoy harta de las clases virtuales necesito regresar a la U,-1
hablar con el mute prendio en las clases virtuales is my passion Cara de payaso,-1
Hay padres madres tan pendej@s  que ni virtualmente ayudan a sus bendiciones a mejorar su promedio.,-1
Malparidas clases virtuales y los 600 trabajos que ponen los profesores cada semana Pulgares hacia arriba,-1
Como este ciclo escolar las clases son virtuales los camiones escolares pueden ser libres de seguir sus sueños y transportar lo que les plazca,0
No quiero volver a las clases virtuales,-1
Que dificil es chupamedia por las clases virtuales asi no se puede,-1
El ciclo pasado con las clases virtuales solo un profesor me encanto y acabo de encontrar su twitter me moje,0
Expliquenme como los niños pueden dar clases virtuales si no hay internet porque Cable onda tiene cero solidaridad. Aah??,-1
lo mal que le hicieron las clases virtuales a mis habitos de estudio es impresionante,-1
Yo pense que con las clases virtuales las clases de 6 a.m no existian no entiendo como hacen la verdad,-1
hace un mes re queria empezar con las clases presenciales porque estaba harta de las virtuales y ahora solo quiero quedarme a dormir toda la mañana,-1
llevo todos estos meses mentandole la madre a las clases virtuales howeverrrrrrr tampoco quiero volver a las presenciales ,-1
Ojala escucharas al profesor en las clases virtuales como escuchaste el tema “ Hawai”,0
Hora de una buena comida antes de entrar a clases,-1
Lo bueno de las llamadas por zoom es que puedo hablar con mis amigos yay,-1
Aprecio mi cuarto y mi cama mas que nada en el mundo,-1
Alguien que me diga por que es tan divertido la cara del profesor,-1
Yupi es hora de comer,-1
Recien termine mis clases de emprendimiento yay yupi,-1
Hoy deje mi microfono activado en clases fue muy divertido,-1
Vale verga las clases virtuales,-1
Chupalo covid,-1
He aprendido que lo mas divertido del dia es ir a comer yay,-1
No es posible que se me vaya el internet y me pongan 0,-1
OFICIALMENTE ESTOY HARTA DE LAS CLASES VIRTUALES,-1
si no fuera por las clases virtuales ya hubiera desinstalado Whatsapp hace rato si total todos me clavan el visto,1
Mañana empieza mi sufrimiento llamado clases virtuales,1
Lo que mas odio de las clases virtuales son los 800 trabajos practicos innecesarios que te dan,-1
Mañana voy empezar a dar mis clases virtuales y estoy bien nerviosa,1
Que paja mañana 4.30 hs corridas con clases virtuales,-1
Mañana pinta faltazo a clases virtuales,-1
Que miedo me da dejar el microfono prendido en las clases virtuales,-1
mañana de nuevo lunes y clases virtuales cuando m desistale zoom nunca mas voy a estar triste lo juro,-1
faltar a clases virtuales es peor que faltar en clases presenciales.,1
En realidad no aprendi nada en las clases virtuales porque solo me enfoco en entregar las tareas a tiempo. ,-1
Mañana comienza otra vez este sufrimiento llamado clases virtuales  ptm ,-1
Que loco ya mañana comienzo con las clases virtuales nuevamente ! ultimo cuatrimestre !!! A meterle con de todo jajajaja,-1
es increible que a traves de las clases virtuales de danzas siga conociendo gente linda,-1
ya no aguanto las clases virtuales ;(,-1
Mi tia es docente y se las ingenia para dar sus clases virtuales  aun le deben 3 meses de sueldo y aun asi hace su mayor esfuerzo estoy muy orgulloso de ella,-1
Ojala ya terminen las clases virtuales ya me estrese,-1
No estoy preparada psicologicamente para lidiar con las clases virtuales otra vez.,-1
no quiero empezar clases virtuales ,-1
Se me quedo mas el anuncio del power juicer que lo visto en las clases virtuales.,-1
Y normal entender matematica por clases virtuales y no en clases presenciales ???,-1
Enfermedad auditiva sufren muchos maestros diez horas con audifonos en clases virtuales,-1
Mañana vuelvo a las clases virtuales me quiero morir,-1
NO APRENDO UNA MIERDA EN CLASES VIRTUALES,-1
No quiero que empiecen las clases virtuales,-1
Estas clases virtuales van a ser una mierda,0
Quiero morir y no seguir con este sufrimiento llamado clases virtuales.,-1
harta de las clases virtuales,-1
ya no quiero mas clases virtuales paren por favor,-1
Concluye primera semana de clases virtuales con incertidumbre y fallas...,1
No entiendo como hay gente que se faltan artisimo a sus clases virtuales y pasan la materia yo me falto una vez y pierdo la carrera,1
 perdi la cuenta de las veces que quise dejar la U en esta semana,1
Odio las malditas clases virtuales,1
Esta semana no voy estar tanto aca en twitter porque tengo clases virtuales,-1
El chat de las clases virtuales parece un chat de stremer y la verdad me parece muy estupido que hagan eso lo siento.,1
Mañana entro a clases virtuales y en ningun pinche lado hay laptops no dejen las cosas al ultimo,1
Ustedes toman apuntes de las clases virtuales ? Que vintach,1
Que estres da el lollo bueno es que ya empiezo las clases virtuales y voy a tener doble estres,1
Nuevamente no puedo ir a almorzar por las clases,1
Los profesores piensan que dar clases es una carrera,1
Hoy aprendi que hay que tener cuidado con activar el microfono en clases,1
Mas tiempo para descansar yay,1
Yupi hoy termine todos mis deberes ,1
Hora de una buena pelicula para dormir,1
Lo malo de levantarse temprano es que muero de sueño,-1
Hoy me levante contento me levante feliz ,1
Siempre hay algo positvo todos los dias ,-1
Chupalo covid,-1
hoy es un dia bello pero no tengo internet para ir a clases,0
presentar tarde los deberes pasando en casa todo el dia no es bueno,-1
Que pena que hayan tantas muertes y la gente no entienda,-1
